"url_list_link","url_list_selection1_name","url_list_selection1_url"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Awesome Slow Cooker Pot Roast","https://www.allrecipes.com/recipe/16066/awesome-slow-cooker-pot-roast/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Brown Sugar Meatloaf","https://www.allrecipes.com/recipe/25203/brown-sugar-meatloaf/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Baked Ziti I","https://www.allrecipes.com/recipe/11758/baked-ziti-i/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Baked Teriyaki Chicken","https://www.allrecipes.com/recipe/9023/baked-teriyaki-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Sloppy Joes II","https://www.allrecipes.com/recipe/24264/sloppy-joes-ii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Chicken Cordon Bleu II","https://www.allrecipes.com/recipe/8669/chicken-cordon-bleu-ii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Easy Meatloaf","https://www.allrecipes.com/recipe/16354/easy-meatloaf/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Zesty Slow Cooker Chicken Barbecue","https://www.allrecipes.com/recipe/65896/zesty-slow-cooker-chicken-barbecue/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Baked Pork Chops I","https://www.allrecipes.com/recipe/16348/baked-pork-chops-i/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Chicken Marsala","https://www.allrecipes.com/recipe/8887/chicken-marsala/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Maple Salmon","https://www.allrecipes.com/recipe/51283/maple-salmon/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Grilled Salmon I","https://www.allrecipes.com/recipe/12720/grilled-salmon-i/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Slow Cooker Pulled Pork","https://www.allrecipes.com/recipe/141678/slow-cooker-pulled-pork/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Salsa Chicken","https://www.allrecipes.com/recipe/16700/salsa-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Chicken Enchiladas II","https://www.allrecipes.com/recipe/8694/chicken-enchiladas-ii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Roast Sticky Chicken-Rotisserie Style","https://www.allrecipes.com/recipe/45954/roast-sticky-chicken-rotisserie-style/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=1","Rosemary Ranch Chicken Kabobs","https://www.allrecipes.com/recipe/64513/rosemary-ranch-chicken-kabobs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Easy Slow Cooker French Dip","https://www.allrecipes.com/recipe/16239/easy-slow-cooker-french-dip/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Burrito Pie","https://www.allrecipes.com/recipe/16881/burrito-pie/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Meatball Nirvana","https://www.allrecipes.com/recipe/213742/meatball-nirvana/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Bow Ties with Sausage, Tomatoes and Cream","https://www.allrecipes.com/recipe/26257/bow-ties-with-sausage-tomatoes-and-cream/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","BBQ Pork for Sandwiches","https://www.allrecipes.com/recipe/21174/bbq-pork-for-sandwiches/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Marinated Grilled Shrimp","https://www.allrecipes.com/recipe/21694/marinated-grilled-shrimp/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Baked Dijon Salmon","https://www.allrecipes.com/recipe/21176/baked-dijon-salmon/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Spicy Garlic Lime Chicken","https://www.allrecipes.com/recipe/44868/spicy-garlic-lime-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Juicy Roasted Chicken","https://www.allrecipes.com/recipe/83557/juicy-roasted-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Famous Butter Chicken","https://www.allrecipes.com/recipe/24002/famous-butter-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Hamburger Steak with Onions and Gravy","https://www.allrecipes.com/recipe/78370/hamburger-steak-with-onions-and-gravy/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Baked Salmon II","https://www.allrecipes.com/recipe/34746/baked-salmon-ii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Rempel Family Meatloaf","https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Aussie Chicken","https://www.allrecipes.com/recipe/18775/aussie-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Yummy Honey Chicken Kabobs","https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Gourmet Mushroom Risotto","https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Creamy Cajun Chicken Pasta","https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Angela's Awesome Enchiladas","https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Stuffed Green Peppers I","https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=2","Chicken Parmesan","https://www.allrecipes.com/recipe/223042/chicken-parmesan/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Beef Stroganoff III","https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Ginger Glazed Mahi Mahi","https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","American Lasagna","https://www.allrecipes.com/recipe/11729/american-lasagna/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Fish Tacos","https://www.allrecipes.com/recipe/53729/fish-tacos/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Chicken Milano","https://www.allrecipes.com/recipe/19304/chicken-milano/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Honey Mustard Grilled Chicken","https://www.allrecipes.com/recipe/8720/honey-mustard-grilled-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Shrimp Scampi Bake","https://www.allrecipes.com/recipe/25874/shrimp-scampi-bake/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Mini Meatloaves","https://www.allrecipes.com/recipe/15715/mini-meatloaves/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Chicken Breasts Pierre","https://www.allrecipes.com/recipe/16707/chicken-breasts-pierre/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Slow Cooker Italian Beef for Sandwiches","https://www.allrecipes.com/recipe/16427/slow-cooker-italian-beef-for-sandwiches/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Chicken Cordon Bleu I","https://www.allrecipes.com/recipe/8495/chicken-cordon-bleu-i/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Slow Cooker Texas Pulled Pork","https://www.allrecipes.com/recipe/92462/slow-cooker-texas-pulled-pork/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Actually Delicious Turkey Burgers","https://www.allrecipes.com/recipe/39748/actually-delicious-turkey-burgers/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Chicken Fried Chicken","https://www.allrecipes.com/recipe/16573/chicken-fried-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Homestyle Turkey, the Michigander Way","https://www.allrecipes.com/recipe/13464/homestyle-turkey-the-michigander-way/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Balsamic Roasted Pork Loin","https://www.allrecipes.com/recipe/132815/balsamic-roasted-pork-loin/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Cajun Chicken Pasta","https://www.allrecipes.com/recipe/8778/cajun-chicken-pasta/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Zucchini Patties","https://www.allrecipes.com/recipe/13941/zucchini-patties/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Honey Baked Chicken II","https://www.allrecipes.com/recipe/8734/honey-baked-chicken-ii/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=3","Turkey and Quinoa Meatloaf","https://www.allrecipes.com/recipe/213211/turkey-and-quinoa-meatloaf/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Tomato Chicken Parmesan","https://www.allrecipes.com/recipe/9044/tomato-chicken-parmesan/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Marie's Easy Slow Cooker Pot Roast","https://www.allrecipes.com/recipe/16346/maries-easy-slow-cooker-pot-roast/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Garlic Prime Rib","https://www.allrecipes.com/recipe/56352/garlic-prime-rib/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Peppered Shrimp Alfredo","https://www.allrecipes.com/recipe/133128/peppered-shrimp-alfredo/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Spinach Tomato Tortellini","https://www.allrecipes.com/recipe/76129/spinach-tomato-tortellini/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Slow-Cooker Barbecue Ribs","https://www.allrecipes.com/recipe/22230/slow-cooker-barbecue-ribs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Baby Back Ribs","https://www.allrecipes.com/recipe/16091/baby-back-ribs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Easy Garlic Broiled Chicken","https://www.allrecipes.com/recipe/80827/easy-garlic-broiled-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Chicken Breasts in Caper Cream Sauce","https://www.allrecipes.com/recipe/78741/chicken-breasts-in-caper-cream-sauce/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","The Best Parmesan Chicken Bake","https://www.allrecipes.com/recipe/219164/the-best-parmesan-chicken-bake/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Pesto Chicken Florentine","https://www.allrecipes.com/recipe/16723/pesto-chicken-florentine/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Chicken Fettuccini Alfredo","https://www.allrecipes.com/recipe/25303/chicken-fettuccini-alfredo/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","To Die For Fettuccine Alfredo","https://www.allrecipes.com/recipe/23431/to-die-for-fettuccine-alfredo/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Chef John's Stuffed Peppers","https://www.allrecipes.com/recipe/222002/chef-johns-stuffed-peppers/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Kalua Pig in a Slow Cooker","https://www.allrecipes.com/recipe/24035/kalua-pig-in-a-slow-cooker/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Cheddar Baked Chicken","https://www.allrecipes.com/recipe/85740/cheddar-baked-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Artichoke Spinach Lasagna","https://www.allrecipes.com/recipe/20082/artichoke-spinach-lasagna/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Spinach Stuffed Chicken Breasts","https://www.allrecipes.com/recipe/8551/spinach-stuffed-chicken-breasts/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Foolproof Rib Roast","https://www.allrecipes.com/recipe/97621/foolproof-rib-roast/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=4","Shrimp Lemon Pepper Linguini","https://www.allrecipes.com/recipe/40154/shrimp-lemon-pepper-linguini/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Slow Cooker Cilantro Lime Chicken","https://www.allrecipes.com/recipe/218863/slow-cooker-cilantro-lime-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Chicken Parmigiana","https://www.allrecipes.com/recipe/8975/chicken-parmigiana/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Simple BBQ Ribs","https://www.allrecipes.com/recipe/16448/simple-bbq-ribs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Curry Stand Chicken Tikka Masala Sauce","https://www.allrecipes.com/recipe/228293/curry-stand-chicken-tikka-masala-sauce/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Perfect Turkey","https://www.allrecipes.com/recipe/43655/perfect-turkey/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Alaska Salmon Bake with Pecan Crunch Coating","https://www.allrecipes.com/recipe/9336/alaska-salmon-bake-with-pecan-crunch-coating/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Penne with Spicy Vodka Tomato Cream Sauce","https://www.allrecipes.com/recipe/11815/penne-with-spicy-vodka-tomato-cream-sauce/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Slow Cooker Turkey Breast","https://www.allrecipes.com/recipe/92528/slow-cooker-turkey-breast/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Italian Sausage, Peppers, and Onions","https://www.allrecipes.com/recipe/76808/italian-sausage-peppers-and-onions/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Marinated Flank Steak","https://www.allrecipes.com/recipe/18074/marinated-flank-steak/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Cottage Cheese Chicken Enchiladas","https://www.allrecipes.com/recipe/16731/cottage-cheese-chicken-enchiladas/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Sausage Pasta","https://www.allrecipes.com/recipe/19291/sausage-pasta/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Grilled Marinated Shrimp","https://www.allrecipes.com/recipe/19484/grilled-marinated-shrimp/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Slow-Cooker Corned Beef and Cabbage","https://www.allrecipes.com/recipe/84270/slow-cooker-corned-beef-and-cabbage/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Vegetarian Korma","https://www.allrecipes.com/recipe/60598/vegetarian-korma/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Slow Cooker Pot Roast","https://www.allrecipes.com/recipe/218547/slow-cooker-pot-roast/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Linda's Lasagna","https://www.allrecipes.com/recipe/21340/lindas-lasagna/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Honey Glazed Ham","https://www.allrecipes.com/recipe/14745/honey-glazed-ham/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Barbecued Beef","https://www.allrecipes.com/recipe/14646/barbecued-beef/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=5","Sean's Falafel and Cucumber Sauce","https://www.allrecipes.com/recipe/25309/seans-falafel-and-cucumber-sauce/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Chef John's Italian Meatballs","https://www.allrecipes.com/recipe/220854/chef-johns-italian-meatballs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Slow Cooker Ham","https://www.allrecipes.com/recipe/80525/slow-cooker-ham/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Baked Salmon Fillets Dijon","https://www.allrecipes.com/recipe/22538/baked-salmon-fillets-dijon/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Chicken Enchiladas V","https://www.allrecipes.com/recipe/22737/chicken-enchiladas-v/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","The Best Meatballs","https://www.allrecipes.com/recipe/40399/the-best-meatballs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Creamy Pesto Shrimp","https://www.allrecipes.com/recipe/11808/creamy-pesto-shrimp/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Firecracker Grilled Alaska Salmon","https://www.allrecipes.com/recipe/16699/firecracker-grilled-alaska-salmon/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Scott Hibb's Amazing Whisky Grilled Baby Back Ribs","https://www.allrecipes.com/recipe/35753/scott-hibbs-amazing-whisky-grilled-baby-back-ribs/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Chef John's Macaroni and Cheese","https://www.allrecipes.com/recipe/219166/chef-johns-macaroni-and-cheese/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Garlic Chicken Fried Chicken","https://www.allrecipes.com/recipe/86047/garlic-chicken-fried-chicken/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Beef Tenderloin With Roasted Shallots","https://www.allrecipes.com/recipe/14606/beef-tenderloin-with-roasted-shallots/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Chipotle Crusted Pork Tenderloin","https://www.allrecipes.com/recipe/54342/chipotle-crusted-pork-tenderloin/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Charley's Slow Cooker Mexican Style Meat","https://www.allrecipes.com/recipe/16995/charleys-slow-cooker-mexican-style-meat/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
"https://www.allrecipes.com/recipes/17562/dinner/?page=6","Suki's Spinach and Feta Pasta","https://www.allrecipes.com/recipe/19591/sukis-spinach-and-feta-pasta/?internalSource=hub%20recipe&referringId=17562&referringContentType=Recipe%20Hub"
